,topic,country_code,citizenship,experiment_id,gender,ground_truth_column,interest,interest_id,interest_query,is_denominator,language,languages,max_age,min_age,placebo_id,placebo_query,scholarity,target_request,audience,age_range
44980,obesity,YE,Expats,ed753863-a942-4861-a8d0-ef9090e7e1f9,Male,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,HS,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'YE']}, 'genders': [1], 'age_min': 18}",3000,18-24
44981,obesity,PS,Expats,ed753863-a942-4861-a8d0-ef9090e7e1f9,Male,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,HS,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'PS']}, 'genders': [1], 'age_min': 18}",2850,18-24
45917,obesity,DZ,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'DZ']}, 'genders': [2], 'age_min': 18}",43500,18-24
45918,obesity,BH,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'BH']}, 'genders': [2], 'age_min': 18}",1100,18-24
45919,obesity,EG,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'EG']}, 'genders': [2], 'age_min': 18}",250000,18-24
45920,obesity,IQ,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'IQ']}, 'genders': [2], 'age_min': 18}",27000,18-24
45921,obesity,JO,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'JO']}, 'genders': [2], 'age_min': 18}",24000,18-24
45922,obesity,KW,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'KW']}, 'genders': [2], 'age_min': 18}",1950,18-24
45923,obesity,LB,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'LB']}, 'genders': [2], 'age_min': 18}",13500,18-24
45924,obesity,LY,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'LY']}, 'genders': [2], 'age_min': 18}",15500,18-24
45925,obesity,MA,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'MA']}, 'genders': [2], 'age_min': 18}",60000,18-24
45926,obesity,OM,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'OM']}, 'genders': [2], 'age_min': 18}",750,18-24
45927,obesity,QA,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [2], 'age_min': 18}",3300,18-24
45928,obesity,SA,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [2], 'age_min': 18}",12000,18-24
45929,obesity,SO,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'SO']}, 'genders': [2], 'age_min': 18}",2050,18-24
45930,obesity,TN,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'TN']}, 'genders': [2], 'age_min': 18}",34000,18-24
45931,obesity,AE,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'AE']}, 'genders': [2], 'age_min': 18}",22000,18-24
45932,obesity,YE,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'YE']}, 'genders': [2], 'age_min': 18}",1300,18-24
45933,obesity,PS,Expats,e1515755-2874-44d3-8122-93d1c8401561,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,GRAD,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'PS']}, 'genders': [2], 'age_min': 18}",8000,18-24
46036,obesity,DZ,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'DZ']}, 'genders': [2], 'age_min': 18}",45500,18-24
46037,obesity,BH,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'BH']}, 'genders': [2], 'age_min': 18}",900,18-24
46038,obesity,EG,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'EG']}, 'genders': [2], 'age_min': 18}",120000,18-24
46039,obesity,IQ,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'IQ']}, 'genders': [2], 'age_min': 18}",38500,18-24
46040,obesity,JO,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'JO']}, 'genders': [2], 'age_min': 18}",20000,18-24
46041,obesity,KW,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'KW']}, 'genders': [2], 'age_min': 18}",2000,18-24
46042,obesity,LB,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'LB']}, 'genders': [2], 'age_min': 18}",13000,18-24
46043,obesity,LY,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'LY']}, 'genders': [2], 'age_min': 18}",14500,18-24
46044,obesity,MA,Expats,dc77adb6-9215-49b2-ab09-b158ead8dc88,Female,arab_interests,"AND:[OR:[Obesity awareness,Dieting ,Weight loss (Fitness And wellness),Healthy Diet,Low-carbohydrate diet ,]]",7b013d42-bae4-4c5e-a581-c1a68c6b6724,"{u'or': [6003190733601, 6003327856180, 6002951487650, 6003382102565, 6003257688701], u'name': u'obesity'}",False,NOTSELECTED,NOTSELECTED,24.0,18.0,NOTSELECTED,NOTSELECTED,ND,"{'flexible_spec': [{'interests': [{'id': 6003190733601}, {'id': 6003327856180}, {'id': 6002951487650}, {'id': 6003382102565}, {'id': 6003257688701}]}, {'education_statuses': [1, 12, 13]}], 'age_max': 24, 'geo_locations': {'location_types': ['home'], 'countries': [u'MA']}, 'genders': [2], 'age_min': 18}",55000,18-24
